['knn_iris', ClassificationInvestigator, [1, 3, 5, 10, 15, 20, 30, 40, 50], Producer, ClassificationLF] results
Values of k: 1, 3, 5, 10, 15, 20, 30, 40, 50

avg_accuracy,avg_accuracy_sd
0.9644444444444445,0.03325917677132392
0.9644444444444445,0.03325917677132392
0.968888888888889,0.03471222078180736
0.968888888888889,0.03471222078180736
0.9733333333333334,0.035555555555555556
0.968888888888889,0.03471222078180736
0.968888888888889,0.03471222078180736
0.9644444444444445,0.026666666666666658
0.9377777777777778,0.04532461789860252
